"Var1","shannon","SMS"
"E02006578",0.0471307483631814,"SHA2"
"E02006579",0.076102656157107,"SHA2"
"E02006580",0.0784220302880546,"SHA2"
"E02006581",0.059711000587631,"SHA2"
"E02006582",0.081538268447365,"SHA2"
"E02006583",0.0700400239526046,"SHA2"
"E02006584",0.0770368819958364,"SHA2"
"E02006585",0.0769508854142364,"SHA2"
"E02006586",0.0716585306437197,"SHA2"
"E02006587",0.0715716519094753,"SHA2"
"E02006588",0.0635675938218004,"SHA2"
"E02006589",0.0622288420099092,"SHA2"
"E02006590",0.0798391983468427,"SHA2"
"E02006591",0.081910342350043,"SHA2"
"E02006592",0.108931287804253,"SHA2"
"E02006593",0.0599053082309529,"SHA2"
"E02006594",0.0603932534167089,"SHA2"
"E02006595",0.0867717481842864,"SHA2"
"E02006596",0.0715066299171152,"SHA2"
"E02006597",0.0552327582500764,"SHA2"
"E02006598",0.1280113499573,"SHA2"
"E02006599",0.0978425318219793,"SHA2"
"E02006600",0.0723345056016176,"SHA2"
"E02006601",0.0810072880920956,"SHA2"
"E02006602",0.0821261296552685,"SHA2"
"E02006603",0.084381008261007,"SHA2"
"E02006604",0.0515797166271928,"SHA2"
"E02006605",0.106204440777088,"SHA2"
"E02006606",0.0842994769911768,"SHA2"
"E02006607",0.0886719987380249,"SHA2"
"E02006608",0.11026381731022,"SHA2"
"E02006609",0.104965149022843,"SHA2"
"E02006610",0.0884086211055855,"SHA2"
"E02006611",0.0612849216852854,"SHA2"
"E02006612",0.0563142685298703,"SHA2"
"E02006613",0.0842406138193681,"SHA2"
"E02006614",0.0524664062205266,"SHA2"
"E02006615",0.0925320768996847,"SHA2"
"E02006616",0.0682159844010879,"SHA2"
"E02006617",0.0745830855286249,"SHA2"
"E02006618",0.110036136539646,"SHA2"
"E02006619",0.0783725393996474,"SHA2"
"E02006620",0.0702572932250715,"SHA2"
"E02006621",0.0924040578466876,"SHA2"
"E02006622",0.0893211152071158,"SHA2"
"E02006623",0.0848663850729888,"SHA2"
"E02006624",0.09216405695917,"SHA2"
"E02006625",0.0807625653803574,"SHA2"
"E02006626",0.0613337219526389,"SHA2"
"E02006627",0.0715821561184958,"SHA2"
"E02006628",0.0714128565089417,"SHA2"
"E02006629",0.087482602784533,"SHA2"
"E02006630",0.0821146555991009,"SHA2"
"E02006631",0.0651688782654953,"SHA2"
"E02006632",0.0864935358986968,"SHA2"
"E02006633",0.0835446035116886,"SHA2"
"E02006634",0.0888636874801717,"SHA2"
"E02006635",0.0946258239191333,"SHA2"
"E02006636",0.105561660556531,"SHA2"
"E02006637",0.0672910645926835,"SHA2"
"E02006638",0.115829526353764,"SHA2"
"E02006639",0.0934876717518947,"SHA2"
"E02006640",0.100804705114146,"SHA2"
"E02006641",0.0946588436956934,"SHA2"
"E02006642",0.129619907183065,"SHA2"
"E02006644",0.109012409867237,"SHA2"
"E02006645",0.0940651367080032,"SHA2"
"E02006646",0.0893733573126978,"SHA2"
"E02006647",0.120558062461293,"SHA2"
"E02006648",0.118215004508967,"SHA2"
"E02006649",0.0965099078687806,"SHA2"
"E02006650",0.0633112410296085,"SHA2"
"E02006651",0.103981318350193,"SHA2"
"E02006652",0.0740598235845802,"SHA2"
"E02006653",0.0740500393839437,"SHA2"
"E02006654",0.0771215848857491,"SHA2"
"E02006655",0.0927594105696558,"SHA2"
"E02006656",0.103348637518606,"SHA2"
"E02006657",0.0666161455023497,"SHA2"
"E02006658",0.0938111153571783,"SHA2"
"E02006659",0.089420559247434,"SHA2"
"E02006660",0.0572202182598029,"SHA2"
"E02006661",0.0724727856654581,"SHA2"
"E02006662",0.0972957123781923,"SHA2"
"E02006663",0.0564941230184662,"SHA2"
"E02006664",0.115699065683159,"SHA2"
"E02006665",0.110234991916402,"SHA2"
"E02006666",0.105215193797927,"SHA2"
"E02006667",0.0886829213447184,"SHA2"
"E02006668",0.126255708923864,"SHA2"
"E02006669",0.0731710415505441,"SHA2"
"E02006670",0.103882228958437,"SHA2"
"E02006671",0.121210688703909,"SHA2"
"E02006672",0.0782251356200716,"SHA2"
"E02006673",0.14265942160941,"SHA2"
"E02006674",0.121488674446928,"SHA2"
"E02006675",0.0921984116843956,"SHA2"
"E02006676",0.121420573030401,"SHA2"
"E02006677",0.0951878836470195,"SHA2"
"E02006678",0.0932157047092436,"SHA2"
"E02006679",0.0614559601074375,"SHA2"
"E02006680",0.0985515637392248,"SHA2"
"E02006681",0.124672525046329,"SHA2"
"E02006682",0.0735535227022019,"SHA2"
"E02006683",0.0916737702094687,"SHA2"
"E02006684",0.102964027554213,"SHA2"
"E02006685",0.0719484513672575,"SHA2"
"E02006686",0.130962382668441,"SHA2"
"E02006687",0.0874743634722688,"SHA2"
"E02006688",0.127515490164994,"SHA2"
"E02006689",0.106449276591203,"SHA2"
"E02006690",0.106760915451236,"SHA2"
"E02006692",0.133735812788016,"SHA2"
"E02006693",0.111997686834931,"SHA2"
"E02006694",0.123292358149897,"SHA2"
"E02006695",0.117089315671459,"SHA2"
"E02006696",0.0825258079568651,"SHA2"
"E02006697",0.084442611843112,"SHA2"
"E02006698",0.0947289673472899,"SHA2"
"E02006699",0.102338211569471,"SHA2"
"E02006700",0.0994080345389047,"SHA2"
"E02006701",0.0836409635281685,"SHA2"
"E02006702",0.100924915976216,"SHA2"
"E02006703",0.0775980462610428,"SHA2"
"E02006704",0.0903238296906038,"SHA2"
"E02006705",0.0811716001521603,"SHA2"
"E02006706",0.0930393471496654,"SHA2"
"E02006707",0.0880628171396213,"SHA2"
"E02006708",0.0718970701143352,"SHA2"
"E02006709",0.0788474371854375,"SHA2"
"E02006710",0.0736189105076819,"SHA2"
"E02006711",0.0735145422430029,"SHA2"
"E02006712",0.0814721428183749,"SHA2"
"E02006713",0.097631938256327,"SHA2"
"E02006714",0.105840378225845,"SHA2"
"E02006715",0.0706623640012374,"SHA2"
"E02006716",0.0912052971392654,"SHA2"
"E02006717",0.0892633676381384,"SHA2"
"E02006718",0.105184968101071,"SHA2"
"E02006719",0.0888477384673708,"SHA2"
"E02006720",0.0857672186799477,"SHA2"
"E02006721",0.090936657142623,"SHA2"
"E02006722",0.100532257826458,"SHA2"
"E02006723",0.0604805670680776,"SHA2"
"E02006724",0.0755921328282426,"SHA2"
"E02006725",0.104657249949441,"SHA2"
"E02006726",0.0905870575503305,"SHA2"
"E02006727",0.101017578912719,"SHA2"
"E02006728",0.0795980433583498,"SHA2"
"E02006729",0.0774437982664452,"SHA2"
"E02006730",0.0783922414467281,"SHA2"
"E02006731",0.107366840721321,"SHA2"
"E02006732",0.0867756119920816,"SHA2"
"E02006733",0.100895566238325,"SHA2"
"E02006734",0.0758864949702207,"SHA2"
"E02006735",0.0987133955344191,"SHA2"
"E02006736",0.0871810080057394,"SHA2"
"E02006737",0.0718738749690914,"SHA2"
"E02006738",0.0606482086462291,"SHA2"
"E02006739",0.107372413132385,"SHA2"
"E02006740",0.0740951703561531,"SHA2"
"E02006741",0.0910393166551175,"SHA2"
"E02006742",0.0601759495482036,"SHA2"
"E02006743",0.0815036786665285,"SHA2"
"E02006744",0.0754960848922662,"SHA2"
"E02006745",0.070605879378669,"SHA2"
"E02006746",0.0672589355399161,"SHA2"
"E02006747",0.104867883497948,"SHA2"
"E02006748",0.069996584763056,"SHA2"
"E02006749",0.105573185368718,"SHA2"
"E02006750",0.110827008403494,"SHA2"
"E02006751",0.104914692305575,"SHA2"
"E02006752",0.0729463186601647,"SHA2"
"E02006753",0.0834481653824967,"SHA2"
"E02006754",0.105007310098927,"SHA2"
"E02006755",0.103754337946425,"SHA2"
"E02006756",0.0894777310711386,"SHA2"
"E02006757",0.0859046753119423,"SHA2"
"E02006758",0.102024473105324,"SHA2"
"E02006759",0.0729624641998503,"SHA2"
"E02006760",0.0702434121228119,"SHA2"
"E02006761",0.0904503531590568,"SHA2"
"E02006762",0.0842190582220973,"SHA2"
"E02006763",0.071518456683213,"SHA2"
"E02006764",0.102076512806773,"SHA2"
"E02006765",0.0949280223599956,"SHA2"
"E02006766",0.0778933027260288,"SHA2"
"E02006767",0.0667478040611467,"SHA2"
"E02006768",0.0872290330171879,"SHA2"
"E02006769",0.0869807776106772,"SHA2"
"E02006770",0.0665020888328818,"SHA2"
"E02006771",0.0911096515748091,"SHA2"
"E02006772",0.0919644481033203,"SHA2"
"E02006773",0.0755777990954431,"SHA2"
"E02006774",0.0786209585465791,"SHA2"
"E02006775",0.0930378305077154,"SHA2"
"E02006776",0.095651976331213,"SHA2"
"E02006777",0.0846971343738703,"SHA2"
"E02006778",0.0862210396353313,"SHA2"
"E02006779",0.0809281811046697,"SHA2"
"E02006780",0.10305692994279,"SHA2"
"E02006781",0.316371712849261,"SHA2"
"E02006782",0.0971462255256929,"SHA2"
"E02006783",0.100279601046856,"SHA2"
"E02006784",0.0987401432485188,"SHA2"
"E02006785",0.116876509404893,"SHA2"
"E02006786",0.104218844102892,"SHA2"
"E02006787",0.100180114608902,"SHA2"
"E02006788",0.103169296062352,"SHA2"
"E02006789",0.104787628698173,"SHA2"
"E02006790",0.090401407416393,"SHA2"
"E02006791",0.1008835163355,"SHA2"
"E02006792",0.0847398851699134,"SHA2"
"E02006793",0.0816192128220296,"SHA2"
"E02006794",0.0941410577948662,"SHA2"
"E02006795",0.0951234046412041,"SHA2"
"E02006796",0.0841195410881414,"SHA2"
"E02006798",0.0832081727431945,"SHA2"
"E02006799",0.0657440972271592,"SHA2"
"E02006800",0.0542511233613206,"SHA2"
"E02006801",0.0933925718505894,"SHA2"
"E02006802",0.0828105259129774,"SHA2"
"E02006803",0.0447583065590358,"SHA2"
"E02006804",0.0638003017046612,"SHA2"
"E02006805",0.0602271066866542,"SHA2"
"E02006806",0.0706726799857893,"SHA2"
"E02006807",0.0706856615032002,"SHA2"
"E02006808",0.0866384251440237,"SHA2"
"E02006809",0.0575577171738169,"SHA2"
"E02006810",0.0558422185097529,"SHA2"
"E02006811",0.0494460716705176,"SHA2"
"E02006812",0.0734160280634965,"SHA2"
"E02006813",0.0505365679840352,"SHA2"
"E02006814",0.051372706917476,"SHA2"
"E02006815",0.0420335875443767,"SHA2"
"E02006816",0.0602926844053368,"SHA2"
"E02006817",0.0554315461060836,"SHA2"
"E02006818",0.0630836726902493,"SHA2"
"E02006819",0.0530084406314952,"SHA2"
"E02006820",0.0500229354790369,"SHA2"
"E02006821",0.086262867227747,"SHA2"
"E02006822",0.0637835812607795,"SHA2"
"E02006823",0.0669866190264439,"SHA2"
"E02006824",0.0613684580459751,"SHA2"
"E02006825",0.139443104020155,"SHA2"
"E02006826",0.0847248625253186,"SHA2"
"E02006827",0.0649655508831686,"SHA2"
"E02006828",0.0735874619546425,"SHA2"
"E02006829",0.0800088544411951,"SHA2"
"E02006830",0.0841364258137142,"SHA2"
"E02006831",0.0912759915418838,"SHA2"
"E02006832",0.110691118912594,"SHA2"
"E02006833",0.0567534507803199,"SHA2"
"E02006834",0.0674501305165553,"SHA2"
"E02006835",0.0871941737176138,"SHA2"
"E02006836",0.0910291816433983,"SHA2"
"E02006837",0.0594668717140113,"SHA2"
"E02006838",0.0826176531849264,"SHA2"
"E02006839",0.0854066793901674,"SHA2"
"E02006840",0.067438963610815,"SHA2"
"E02006841",0.0622935824611831,"SHA2"
"E02006842",0.0973937808829973,"SHA2"
"E02006843",0.0209346080064691,"SHA2"
"E02006844",0.0244062572335688,"SHA2"
"E02006845",0.0739663198622375,"SHA2"
"E02006846",0.0625945760005618,"SHA2"
"E02006847",0.0629788433906958,"SHA2"
"E02006848",0.0686713780199857,"SHA2"
"E02006849",0.0650454803299442,"SHA2"
"E02006850",0.0484507634748543,"SHA2"
"E02006851",0.0340652473269758,"SHA2"
"E02006852",0.0319300120941445,"SHA2"
"E02006853",0.0575110457360167,"SHA2"
"E02006854",0.0842507359435149,"SHA2"
"E02006855",0.0831589905150168,"SHA2"
"E02006856",0.0474269487711176,"SHA2"
"E02006857",0.0779047369360448,"SHA2"
"E02006858",0.102110187560342,"SHA2"
"E02006859",0.0882470951229154,"SHA2"
"E02006861",0.00890114520379244,"SHA2"
"E02006862",0.0788023186071414,"SHA2"
"E02006863",0.0367457883598989,"SHA2"
"E02006864",0.0609639474783995,"SHA2"
"E02006865",0.0641517399297748,"SHA2"
"E02006866",0.0592616821779019,"SHA2"
"E02006867",0.0654371237057786,"SHA2"
"E02006868",0.0322048282972248,"SHA2"
"E02006869",0.0366190814280891,"SHA2"
"E02006871",0.0644069748596564,"SHA2"
"E02006872",0.0428899653767638,"SHA2"
"E02006873",0.0691732446596287,"SHA2"
"E02006874",0.0810168280976463,"SHA2"
"E02006875",0.0249889469644075,"SHA2"
"E02006876",0.0411643037841439,"SHA2"
"E02006877",0.0728504983504034,"SHA2"
"E02006878",0.0527627233812025,"SHA2"
"E02006879",0.0983351636150862,"SHA2"
"E02006880",0.105506194068171,"SHA2"
"E02006881",0.072733795119446,"SHA2"
"E02006882",0.0555594919261681,"SHA2"
"E02006883",0.117655616341181,"SHA2"
"E02006884",0.0636100082112428,"SHA2"
"E02006885",0.0977077156131842,"SHA2"
"E02006886",0.0438164445751781,"SHA2"
"E02006887",0.0524963624111348,"SHA2"
"E02006888",0.0800353863378139,"SHA2"
"E02006889",0.0720469805316449,"SHA2"
"E02006890",0.0652882693491263,"SHA2"
"E02006891",0.0528319492068206,"SHA2"
"E02006892",0.0683346981525007,"SHA2"
"E02006893",0.0528005134804319,"SHA2"
"E02006894",0.0385126465241639,"SHA2"
"E02006895",0.0484751184252843,"SHA2"
"E02006896",0.0626401950757835,"SHA2"
"E02006897",0.0524896656334674,"SHA2"
"E02006898",0.0460370037116252,"SHA2"
"E02006899",0.0414632645284679,"SHA2"
"E02006900",0.0304191674947721,"SHA2"
"E02006902",0.0490780160254164,"SHA2"
"E02006903",0.0498864062589178,"SHA2"
"E02006904",0.0329456848936104,"SHA2"
"E02006905",0.0571671386677063,"SHA2"
"E02006906",0.0449798190354804,"SHA2"
"E02006907",0.0943983991517116,"SHA2"
"E02006908",0.135671568591479,"SHA2"
"E02006909",0.0455951428851848,"SHA2"
"E02006910",0.051831335655101,"SHA2"
"E02006912",0.036004804741593,"SHA2"
"E02006913",0.0702255226194907,"SHA2"
"E02006914",0.0840761055090991,"SHA2"
"E02006915",0.071072251914196,"SHA2"
"E02006916",0.0594464460130131,"SHA2"
"E02006917",0.0474065944690963,"SHA2"
"E02006918",0.0893379799820574,"SHA2"
"E02006919",0.0477864202743667,"SHA2"
"E02006920",0.0619651381284975,"SHA2"
"E02006921",0.0935563929441026,"SHA2"
"E02006922",0.0632013549887099,"SHA2"
"E02006924",0.0592629253140555,"SHA2"
"E02006925",0.054728319601795,"SHA2"
"E02006926",0.092734007180351,"SHA2"
"E02006927",0.0645424551130324,"SHA2"
"E02006928",0.059509765263506,"SHA2"
"E02006930",0.0739691067159726,"SHA2"
"E02006931",0.0819791735265581,"SHA2"
"E02006932",0.048417241513694,"SHA2"
"E02006933",0.0671377070153144,"SHA2"
"E02006934",0.0650655772071771,"SHA2"
"E02006935",0.101468597508546,"SHA2"
"E02006936",0.09456917901351,"SHA2"
"E02006937",0.0705572748366428,"SHA2"
"E02006938",0.103681718762199,"SHA2"
"E02006939",0.0573317748026604,"SHA2"
"E02006940",0.0525841798557854,"SHA2"
"E02006941",0.106204212718783,"SHA2"
"E02006942",0.0945312251862649,"SHA2"
"E02006943",0.0649749938637387,"SHA2"
"E02006944",0.0585805162014214,"SHA2"
"E02006945",0.0496855777626762,"SHA2"
"E02006946",0.0797304269108892,"SHA2"
"E02006947",0.03019282702897,"SHA2"
"E02006948",0.0443126032996406,"SHA2"
"E02006949",0.083529647327723,"SHA2"
"E02006950",0.0625330792631812,"SHA2"
"E02006951",0.0424226398112312,"SHA2"
"E02006952",0.0764059584642772,"SHA2"
"E02006953",0.0784988418169652,"SHA2"
"E02006954",0.0753211587805041,"SHA2"
"E02006955",0.102062899726574,"SHA2"
"E02006956",0.0973339365954741,"SHA2"
"E02006957",0.0706720636441744,"SHA2"
"E02006958",0.0742216839807945,"SHA2"
"E02006959",0.0424926792135782,"SHA2"
"E02006960",0.0608651510246269,"SHA2"
"E02006961",0.0875808720431706,"SHA2"
"E02006962",0.0721970234755604,"SHA2"
"E02006963",0.0532822016265594,"SHA2"
"E02006964",0.0630465174200054,"SHA2"
"E02006965",0.057815889651602,"SHA2"
"E02006966",0.0863112628374111,"SHA2"
"E02006967",0.0667439041264537,"SHA2"
"E02006968",0.0940180348168887,"SHA2"
"E02006969",0.11194925779352,"SHA2"
"E02006970",0.103883536131198,"SHA2"
"E02006971",0.0945945612138365,"SHA2"
"E02006972",0.138897521661149,"SHA2"
"E02006973",0.0924393501476772,"SHA2"
"E02006974",0.0547563947124801,"SHA2"
"E02006975",0.0783185185973624,"SHA2"
"E02006976",0.0988000564339604,"SHA2"
"E02006978",0.102397627099053,"SHA2"
"E02006979",0.10115632122531,"SHA2"
"E02006980",0.116379017052269,"SHA2"
"E02006981",0.109954134107313,"SHA2"
"E02006982",0.0512350879675671,"SHA2"
"E02006983",0.0813490860754666,"SHA2"
"E02006984",0.0704509528896609,"SHA2"
"E02006985",0.0657814803950239,"SHA2"
"E02006986",0.0990049712723387,"SHA2"
"E02006987",0.0844424452258004,"SHA2"
"E02006988",0.107165286912277,"SHA2"
"E02006989",0.119405699006226,"SHA2"
"E02006990",0.103185441774852,"SHA2"
"E02006991",0.0927335703256234,"SHA2"
"E02006992",0.0834948379702003,"SHA2"
"E02006993",0.0764305056499257,"SHA2"
"E02006994",0.0963545400408889,"SHA2"
"E02006995",0.0646231026754515,"SHA2"
"E02006996",0.0822719882050282,"SHA2"
"E02006997",0.0842671040995414,"SHA2"
"E02006998",0.104340717306897,"SHA2"
"E02006999",0.0530273765264894,"SHA2"
"E02007000",0.0808341437056042,"SHA2"
"E02007001",0.0746703639696869,"SHA2"
"E02007002",0.0366753360578285,"SHA2"
"E02007003",0.0723360679603852,"SHA2"
"E02007004",0.100543228516067,"SHA2"
"E02007005",0.0805490679653574,"SHA2"
"E02007006",0.128078340022141,"SHA2"
"E02007007",0.109634497633613,"SHA2"
"E02007008",0.106512284236697,"SHA2"
"E02007009",0.0842648499401361,"SHA2"
"E02007010",0.0962398335679206,"SHA2"
"E02007011",0.0978378712709578,"SHA2"
"E02007012",0.0604074041868193,"SHA2"
"E02007013",0.042673501432514,"SHA2"
"E02007014",0.0747154569337597,"SHA2"
"E02007015",0.051855665151576,"SHA2"
"E02007016",0.061503822972121,"SHA2"
"E02007017",0.0897371384231805,"SHA2"
"E02007018",0.106206201452253,"SHA2"
"E02007019",0.103019083649607,"SHA2"
"E02007020",0.0792235285758013,"SHA2"
"E02007021",0.0689895885632845,"SHA2"
"E02007022",0.0496839459519044,"SHA2"
"E02007023",0.0912928039015496,"SHA2"
"E02007024",0.103969899835487,"SHA2"
"E02007025",0.0815049132335988,"SHA2"
"E02007026",0.0682354879266295,"SHA2"
"E02007027",0.0669021705314385,"SHA2"
"E02007028",0.0817999500695344,"SHA2"
"E02007029",0.0498368689227701,"SHA2"
"E02007030",0.110736144206771,"SHA2"
"E02007031",0.0874955259347048,"SHA2"
"E02007032",0.128998968975462,"SHA2"
"E02007033",0.141351945585767,"SHA2"
"E02007034",0.0834069579039618,"SHA2"
"E02007035",0.0952121528647377,"SHA2"
"E02007038",0.0412614238955753,"SHA2"
"E02007039",0.0589683639872081,"SHA2"
"E02007040",0.0601218728509336,"SHA2"
"E02007041",0.0424898719855416,"SHA2"
"E02007042",0.0602877666155959,"SHA2"
"E02007043",0.0653634069561233,"SHA2"
"E02007044",0.0511601879849444,"SHA2"
"E02007045",0.0631791510189254,"SHA2"
"E02007046",0.0962536858731372,"SHA2"
"E02007047",0.0677321067927795,"SHA2"
"E02007048",0.0853562023210694,"SHA2"
"E02007049",0.0644469396055785,"SHA2"
"E02007050",0.0617063322220238,"SHA2"
"E02007051",0.0619554570982296,"SHA2"
"E02007052",0.115776079588058,"SHA2"
"E02007053",0.140149385314822,"SHA2"
"E02007054",0.0865137950668683,"SHA2"
"E02007055",0.115366753742241,"SHA2"
"E02007056",0.0830176875436728,"SHA2"
"E02007057",0.0953999754274996,"SHA2"
"E02007058",0.0446447374972141,"SHA2"
"E02007059",0.0522928335101506,"SHA2"
"E02007060",0.0775114493659708,"SHA2"
"E02007061",0.0530927875232143,"SHA2"
"E02007062",0.057603796117917,"SHA2"
"E02007063",0.0516990338836642,"SHA2"
"E02007064",0.0907466310853738,"SHA2"
"E02007065",0.0751247563863605,"SHA2"
"E02007066",0.0746278970750105,"SHA2"
"E02007067",0.100752225141502,"SHA2"
"E02007068",0.0681570353506572,"SHA2"
"E02007069",0.0643612904061913,"SHA2"
"E02007070",0.0818652169852162,"SHA2"
"E02007071",0.0492332598160866,"SHA2"
"E02007072",0.056033974532474,"SHA2"
"E02007073",0.0648129708547187,"SHA2"
"E02007074",0.0645928271437929,"SHA2"
"E02007075",0.0654927325909224,"SHA2"
"E02007076",0.0647939289623598,"SHA2"
"E02007077",0.0642202519908222,"SHA2"
"E02007078",0.108205175400191,"SHA2"
"E02007079",0.041910389031073,"SHA2"
"E02007080",0.0362841782641577,"SHA2"
"E02007081",0.0419571475049451,"SHA2"
"E02007082",0.0422987252407167,"SHA2"
"E02007083",0.0774878112423862,"SHA2"
"E02007084",0.0728800196872284,"SHA2"
"E02007085",0.0769776890419938,"SHA2"
"E02007086",0.0634031400567256,"SHA2"
"E02007087",0.143189904664053,"SHA2"
"E02007088",0.11410569082366,"SHA2"
"E02007089",0.1040592431154,"SHA2"
"E02007090",0.13353818928302,"SHA2"
"E02007091",0.128345956014986,"SHA2"
"E02007092",0.156174258334797,"SHA2"
"E02007093",0.108762954704684,"SHA2"
"E02007094",0.0815283430950874,"SHA2"
"E02007095",0.0482088852479057,"SHA2"
"E02007096",0.0896104141108899,"SHA2"
"E02007097",0.0401249954384666,"SHA2"
"E02007098",0.078287948049996,"SHA2"
"E02007099",0.0463385126081757,"SHA2"
"E02007100",0.0953134339464907,"SHA2"
"E02007101",0.0444046136693863,"SHA2"
"E02007102",0.0719384081187991,"SHA2"
"E02007103",0.0744781267435802,"SHA2"
"E02007104",0.0845171746234215,"SHA2"
"E02007105",0.0459610370766557,"SHA2"
"E02007106",0.0382810295543277,"SHA2"
"E02007107",0.0661156425946419,"SHA2"
"E02007108",0.0972689822093613,"SHA2"
"E02007109",0.0947258012995656,"SHA2"
"E02007110",0.0946221429874168,"SHA2"
"E02007111",0.0942998616703335,"SHA2"
"E02007112",0.0787112133547619,"SHA2"
"E02007113",0.081520550521163,"SHA2"
"E02007114",0.0809179513300702,"SHA2"
"E02007115",0.0766452110517186,"SHA2"
"E02007116",0.0560646476089297,"SHA2"
"E02000001",0.0795251343965299,"GOR2"
"E02000002",0.0941107720856204,"GOR2"
"E02000003",0.0689224595362322,"GOR2"
"E02000004",0.119630501576857,"GOR2"
"E02000005",0.0709017028244619,"GOR2"
"E02000007",0.0782674278892262,"GOR2"
"E02000008",0.0605577412024917,"GOR2"
"E02000009",0.060611865108448,"GOR2"
"E02000010",0.0826207235944461,"GOR2"
"E02000011",0.112235081742232,"GOR2"
"E02000012",0.0677802134485989,"GOR2"
"E02000013",0.0835764539664628,"GOR2"
"E02000014",0.0809388247281559,"GOR2"
"E02000015",0.0949084950331391,"GOR2"
"E02000016",0.0687776836392499,"GOR2"
"E02000017",0.0848912818067468,"GOR2"
"E02000018",0.0819286855717959,"GOR2"
"E02000019",0.0810120966648857,"GOR2"
"E02000020",0.0551642690581147,"GOR2"
"E02000021",0.090146896346299,"GOR2"
"E02000022",0.0924983643266136,"GOR2"
"E02000023",0.0940340914190429,"GOR2"
"E02000024",0.0734434907200749,"GOR2"
"E02000025",0.0922739164066336,"GOR2"
"E02000026",0.120205354982696,"GOR2"
"E02000027",0.083287916602203,"GOR2"
"E02000028",0.119479980855926,"GOR2"
"E02000029",0.0828806838007837,"GOR2"
"E02000030",0.0828400324042729,"GOR2"
"E02000031",0.0954822275281006,"GOR2"
"E02000032",0.0964574479935416,"GOR2"
"E02000033",0.0894414129602458,"GOR2"
"E02000034",0.0877462333704148,"GOR2"
"E02000035",0.0944274998567968,"GOR2"
"E02000036",0.0718706510101057,"GOR2"
"E02000037",0.0736058040430686,"GOR2"
"E02000038",0.0765989218520974,"GOR2"
"E02000039",0.109073591293651,"GOR2"
"E02000040",0.0891290913066842,"GOR2"
"E02000041",0.0845839046649982,"GOR2"
"E02000042",0.0701145829632748,"GOR2"
"E02000043",0.105334897729128,"GOR2"
"E02000044",0.0893367848047117,"GOR2"
"E02000045",0.0765055441496427,"GOR2"
"E02000046",0.109787415211332,"GOR2"
"E02000047",0.0647117104172974,"GOR2"
"E02000048",0.0774290491055941,"GOR2"
"E02000049",0.0736716491225431,"GOR2"
"E02000050",0.0770099937895664,"GOR2"
"E02000051",0.0854709226310724,"GOR2"
"E02000052",0.0802020387857624,"GOR2"
"E02000054",0.101463436252985,"GOR2"
"E02000055",0.0664673777779969,"GOR2"
"E02000056",0.0864925602027822,"GOR2"
"E02000057",0.0960495397990662,"GOR2"
"E02000058",0.0771617131746248,"GOR2"
"E02000059",0.0668231788349685,"GOR2"
"E02000060",0.0679478477417859,"GOR2"
"E02000061",0.0947004451237004,"GOR2"
"E02000062",0.11123872118332,"GOR2"
"E02000063",0.104271469195295,"GOR2"
"E02000064",0.116650709498819,"GOR2"
"E02000065",0.096156759668373,"GOR2"
"E02000066",0.0838584274049704,"GOR2"
"E02000067",0.0778529687334119,"GOR2"
"E02000068",0.0953396583487351,"GOR2"
"E02000069",0.108699464134557,"GOR2"
"E02000070",0.0954857886762676,"GOR2"
"E02000071",0.102721941339563,"GOR2"
"E02000072",0.0613614986269494,"GOR2"
"E02000073",0.0734244279869937,"GOR2"
"E02000074",0.0901471284258773,"GOR2"
"E02000075",0.0941286547809994,"GOR2"
"E02000077",0.0969024813510282,"GOR2"
"E02000078",0.0992783018315969,"GOR2"
"E02000079",0.09144305506438,"GOR2"
"E02000080",0.0787985710328197,"GOR2"
"E02000081",0.094494132498538,"GOR2"
"E02000082",0.0852707180421997,"GOR2"
"E02000083",0.0711351676384421,"GOR2"
"E02000084",0.0716988722597811,"GOR2"
"E02000085",0.0984203611447929,"GOR2"
"E02000086",0.107278729315069,"GOR2"
"E02000087",0.0926443196301703,"GOR2"
"E02000088",0.100395844889077,"GOR2"
"E02000089",0.100523359717461,"GOR2"
"E02000090",0.0830184004051527,"GOR2"
"E02000091",0.0759183742088141,"GOR2"
"E02000092",0.115447158545381,"GOR2"
"E02000093",0.0667613328404923,"GOR2"
"E02000094",0.075168982630134,"GOR2"
"E02000095",0.0751069673453405,"GOR2"
"E02000096",0.101248031464251,"GOR2"
"E02000097",0.0828211281774113,"GOR2"
"E02000098",0.0905940862894198,"GOR2"
"E02000099",0.0808954426990894,"GOR2"
"E02000100",0.0961992191202179,"GOR2"
"E02000101",0.081178848230018,"GOR2"
"E02000102",0.0934016659322643,"GOR2"
"E02000103",0.0807359062718758,"GOR2"
"E02000104",0.104239960965996,"GOR2"
"E02000105",0.0798780176620065,"GOR2"
"E02000106",0.076085737164535,"GOR2"
"E02000107",0.0715178073350461,"GOR2"
"E02000108",0.10674143745976,"GOR2"
"E02000110",0.0946551468548025,"GOR2"
"E02000111",0.0704708449380199,"GOR2"
"E02000112",0.0665818097343868,"GOR2"
"E02000113",0.0802886331614311,"GOR2"
"E02000114",0.0837318678506342,"GOR2"
"E02000115",0.0888074644522169,"GOR2"
"E02000116",0.0914332820852412,"GOR2"
"E02000117",0.0626129724010959,"GOR2"
"E02000118",0.0690836871271405,"GOR2"
"E02000119",0.0742733789490299,"GOR2"
"E02000120",0.0833096631116602,"GOR2"
